circuit_depth,gate_count,error_tolerance,job_type,priority_level,max_wait_time,backend_name,queue,success_rate,wait_time,status,avg_error,avg_noise,ai_confidence,processor_desc,suitability
100,791,0.0392,VQE,Medium,135,ibm_torino,149,0.921,258.54,Online,0.001182,0.020052,0.96,Heron r1,0.415
40,826,0.0434,QuantumFourier,Medium,369,ibm_marrakesh,150,0.812,208.66,Online,0.000903,0.003063,0.708,Heron r2,0.33
142,1993,0.0457,BellState,Low,52,ibm_pittsburgh,52,0.945,99.69,Online,0.000776,0.004429,0.772,Heron r3,0.347
65,217,0.0195,BellState,Low,343,ibm_marrakesh,200,0.883,343.64,Online,0.000982,0.003287,0.9,Heron r2,0.667
195,599,0.0191,Grover,Low,297,ibm_kingston,87,0.936,106.21,Online,0.00101,0.003552,0.823,Heron r2,0.712
96,663,0.0176,QuantumFourier,Medium,582,ibm_torino,166,0.861,191.37,Online,0.001213,0.019778,0.967,Heron r1,0.701
83,1919,0.0235,Grover,Low,178,ibm_kingston,9,0.844,10.88,Online,0.000972,0.003764,0.802,Heron r2,0.651
195,689,0.0427,Grover,Medium,371,ibm_pittsburgh,289,0.825,269.41,Online,0.000785,0.004445,0.897,Heron r3,0.306
73,885,0.0337,VQE,Medium,515,ibm_fez,53,0.8,28.54,Online,0.001331,0.004471,0.839,Heron r2,0.494
57,276,0.019,BellState,Low,292,ibm_fez,195,0.89,233.28,Online,0.001241,0.004489,0.907,Heron r2,0.681
68,185,0.0349,QuantumFourier,Low,324,ibm_brisbane,24,0.782,44.87,Online,0.000731,0.003138,0.832,Eagle r3,0.472
62,1191,0.0142,QuantumFourier,High,415,ibm_pittsburgh,248,0.905,314.62,Online,0.000761,0.004446,0.812,Heron r3,0.731
37,1491,0.0234,BellState,Medium,569,ibm_kingston,367,0.831,390.19,Online,0.000932,0.00381,0.94,Heron r2,0.56
146,718,0.0429,Grover,Medium,492,ibm_fez,381,0.914,388.28,Online,0.001305,0.004765,0.856,Heron r2,0.305
17,1833,0.0279,BellState,Medium,470,ibm_torino,87,0.958,95.26,Online,0.001199,0.020174,0.804,Heron r1,0.596
30,1708,0.0422,VQE,High,445,ibm_torino,297,0.821,239.31,Online,0.001159,0.01962,0.794,Heron r1,0.315
40,1501,0.0044,QuantumFourier,Low,80,ibm_pittsburgh,28,0.943,18.38,Online,0.000751,0.004479,0.964,Heron r3,0.931
47,474,0.0255,BellState,High,128,ibm_kingston,169,0.869,219.3,Online,0.000959,0.003535,0.706,Heron r2,0.588
70,1631,0.0421,Grover,Low,84,ibm_pittsburgh,162,0.951,237.76,Online,0.000795,0.004687,0.874,Heron r3,0.371
184,282,0.0438,Grover,Medium,307,ibm_kingston,339,0.864,537.7,Online,0.000972,0.003597,0.758,Heron r2,0.288
110,1393,0.0295,QAOA,Low,73,ibm_brisbane,17,0.928,14.64,Online,0.000722,0.003037,0.958,Eagle r3,0.578
140,475,0.0184,VQE,Medium,441,ibm_marrakesh,131,0.911,82.1,Online,0.000945,0.003328,0.717,Heron r2,0.705
94,1312,0.0378,Grover,Medium,258,ibm_fez,385,0.882,241.47,Online,0.001332,0.004596,0.979,Heron r2,0.37
170,338,0.0064,Grover,Low,202,ibm_brisbane,293,0.899,473.55,Online,0.000691,0.002987,0.905,Eagle r3,0.827
192,968,0.0448,VQE,Medium,348,ibm_brisbane,316,0.836,482.4,Online,0.000689,0.003073,0.858,Eagle r3,0.271
186,671,0.0329,QAOA,Medium,198,ibm_kingston,268,0.877,400.13,Online,0.001009,0.003579,0.779,Heron r2,0.462
176,1656,0.0321,BellState,Medium,291,ibm_fez,51,0.886,80.67,Online,0.00126,0.004536,0.92,Heron r2,0.533
185,538,0.0401,QAOA,High,44,ibm_torino,29,0.955,16.15,Online,0.001257,0.020066,0.836,Heron r1,0.44
34,626,0.0447,Grover,Low,301,ibm_torino,354,0.76,307.39,Online,0.001179,0.020267,0.874,Heron r1,0.254
47,1931,0.0425,Grover,Medium,256,ibm_brisbane,54,0.964,64.25,Online,0.000722,0.002851,0.827,Eagle r3,0.394
106,282,0.0201,VQE,Low,35,ibm_kingston,332,0.936,497.55,Online,0.000999,0.003653,0.882,Heron r2,0.637
167,1993,0.0147,QAOA,Medium,135,ibm_kingston,81,0.79,117.12,Online,0.000985,0.003759,0.747,Heron r2,0.746
117,1882,0.0344,QAOA,Low,459,ibm_kingston,293,0.831,256.6,Online,0.000979,0.003526,0.914,Heron r2,0.425
136,844,0.0338,BellState,Low,574,ibm_marrakesh,394,0.922,517.4,Online,0.000993,0.003111,0.71,Heron r2,0.427
189,364,0.0341,QAOA,Medium,43,ibm_brisbane,331,0.787,472.22,Online,0.000703,0.003104,0.764,Eagle r3,0.407
77,1508,0.0131,BellState,High,501,ibm_brisbane,188,0.886,312.13,Online,0.000728,0.003148,0.76,Eagle r3,0.757
46,1796,0.0351,QuantumFourier,High,563,ibm_kingston,232,0.797,426.32,Online,0.000961,0.003863,0.949,Heron r2,0.423
44,346,0.0252,QAOA,Medium,53,ibm_fez,341,0.77,611.75,Online,0.001268,0.004651,0.963,Heron r2,0.534
98,913,0.046,QuantumFourier,High,30,ibm_pittsburgh,146,0.94,279.05,Online,0.000786,0.00453,0.893,Heron r3,0.319
170,1035,0.0238,Grover,Medium,183,ibm_brisbane,293,0.804,583.51,Online,0.00068,0.003036,0.701,Eagle r3,0.564
37,906,0.0209,Grover,Medium,40,ibm_fez,370,0.89,299.07,Online,0.001244,0.004749,0.895,Heron r2,0.61
135,303,0.0272,BellState,Medium,513,ibm_torino,331,0.86,353.61,Online,0.001158,0.019314,0.929,Heron r1,0.525
36,1880,0.0303,VQE,High,86,ibm_fez,258,0.816,444.95,Online,0.001292,0.004506,0.985,Heron r2,0.493
51,1292,0.0333,VQE,Medium,416,ibm_kingston,271,0.852,302.21,Online,0.000991,0.003523,0.952,Heron r2,0.45
52,1947,0.0184,VQE,High,433,ibm_kingston,302,0.909,218.14,Online,0.000946,0.003778,0.706,Heron r2,0.662
194,1957,0.001,QAOA,Medium,371,ibm_pittsburgh,319,0.939,294.15,Online,0.000798,0.004773,0.918,Heron r3,0.905
74,1359,0.0342,Grover,Medium,129,ibm_marrakesh,378,0.922,248.14,Online,0.000978,0.003234,0.794,Heron r2,0.425
45,931,0.0358,QuantumFourier,Medium,559,ibm_torino,204,0.762,302.06,Online,0.001235,0.01995,0.915,Heron r1,0.417
63,1029,0.0458,QuantumFourier,Medium,418,ibm_pittsburgh,344,0.778,547.53,Online,0.000796,0.004578,0.876,Heron r3,0.24
112,351,0.039,BellState,Low,349,ibm_marrakesh,150,0.833,98.71,Online,0.000954,0.00306,0.777,Heron r2,0.396
149,739,0.0499,QAOA,Low,434,ibm_torino,196,0.892,314.62,Online,0.001193,0.019511,0.963,Heron r1,0.248
45,1477,0.0168,VQE,High,252,ibm_fez,125,0.774,151.03,Online,0.001323,0.004782,0.771,Heron r2,0.707
124,434,0.0175,QuantumFourier,Medium,588,ibm_brisbane,177,0.904,265.47,Online,0.000671,0.002963,0.962,Eagle r3,0.701
126,1471,0.0066,QuantumFourier,Low,145,ibm_torino,254,0.915,309.55,Online,0.001237,0.019131,0.789,Heron r1,0.844
25,1483,0.0327,QuantumFourier,Medium,225,ibm_torino,159,0.805,173.74,Online,0.001188,0.020247,0.829,Heron r1,0.48
86,1781,0.0103,VQE,High,315,ibm_kingston,239,0.944,360.96,Online,0.000975,0.003633,0.75,Heron r2,0.799
127,193,0.002,BellState,Low,479,ibm_brisbane,217,0.753,301.65,Online,0.000725,0.002879,0.832,Eagle r3,0.879
146,1437,0.0072,BellState,Medium,467,ibm_pittsburgh,45,0.808,70.67,Online,0.000756,0.004436,0.89,Heron r3,0.86
180,1095,0.0433,BellState,High,178,ibm_kingston,264,0.896,206.03,Online,0.001022,0.003754,0.916,Heron r2,0.321
162,1525,0.0083,QuantumFourier,Low,320,ibm_fez,279,0.898,181.92,Online,0.001237,0.004469,0.749,Heron r2,0.811
132,1745,0.0365,VQE,Medium,538,ibm_brisbane,136,0.788,155.72,Online,0.000728,0.002892,0.811,Eagle r3,0.423
28,231,0.0431,BellState,High,34,ibm_fez,376,0.922,216.25,Online,0.001297,0.004481,0.774,Heron r2,0.305
93,245,0.0468,QuantumFourier,High,363,ibm_kingston,308,0.918,356.57,Online,0.001008,0.00373,0.983,Heron r2,0.266
67,760,0.0112,BellState,Medium,160,ibm_pittsburgh,68,0.97,49.94,Online,0.000798,0.004687,0.926,Heron r3,0.831
167,1255,0.0453,QuantumFourier,Medium,352,ibm_marrakesh,393,0.87,763.37,Online,0.000952,0.003315,0.736,Heron r2,0.255
109,926,0.0452,QuantumFourier,High,394,ibm_brisbane,203,0.824,316.21,Online,0.000692,0.002889,0.809,Eagle r3,0.291
168,1673,0.03,QuantumFourier,Medium,307,ibm_torino,236,0.861,411.41,Online,0.001216,0.019177,0.839,Heron r1,0.51
188,1401,0.0082,VQE,Low,488,ibm_kingston,189,0.765,226.24,Online,0.000955,0.003617,0.845,Heron r2,0.804
187,1920,0.0141,VQE,Low,116,ibm_pittsburgh,38,0.849,48.78,Online,0.000769,0.004476,0.888,Heron r3,0.774
198,1332,0.0412,BellState,High,191,ibm_kingston,59,0.751,88.96,Online,0.000965,0.003546,0.732,Heron r2,0.372
16,1973,0.041,QuantumFourier,High,421,ibm_fez,149,0.795,224.47,Online,0.001313,0.004799,0.839,Heron r2,0.366
132,901,0.0439,QAOA,Medium,217,ibm_marrakesh,239,0.912,243.34,Online,0.000947,0.00334,0.715,Heron r2,0.321
88,1343,0.0336,VQE,Medium,433,ibm_torino,116,0.764,126.72,Online,0.001251,0.019592,0.932,Heron r1,0.471
140,894,0.0308,QAOA,Low,437,ibm_fez,214,0.9,149.65,Online,0.001248,0.004703,0.709,Heron r2,0.513
22,1642,0.0462,BellState,Medium,578,ibm_fez,172,0.977,295.28,Online,0.001353,0.004535,0.878,Heron r2,0.325
71,1960,0.0213,QAOA,High,331,ibm_torino,232,0.885,414.48,Online,0.001171,0.019199,0.903,Heron r1,0.637
194,861,0.0094,QuantumFourier,High,97,ibm_fez,223,0.873,269.06,Online,0.001339,0.004518,0.951,Heron r2,0.806
140,442,0.0199,VQE,High,231,ibm_fez,283,0.881,549.26,Online,0.001345,0.004381,0.832,Heron r2,0.646
191,1568,0.0193,VQE,Medium,54,ibm_pittsburgh,324,0.79,310.02,Online,0.000765,0.004791,0.928,Heron r3,0.618
89,746,0.0462,VQE,Medium,502,ibm_pittsburgh,158,0.867,112.81,Online,0.000768,0.004565,0.941,Heron r3,0.298
15,778,0.0332,QuantumFourier,Medium,408,ibm_pittsburgh,177,0.851,113.3,Online,0.000756,0.004413,0.757,Heron r3,0.472
191,865,0.0113,Grover,Low,198,ibm_marrakesh,79,0.827,156.06,Online,0.000928,0.003219,0.713,Heron r2,0.8
175,1079,0.0074,QAOA,High,155,ibm_kingston,312,0.9,543.76,Online,0.001022,0.003822,0.833,Heron r2,0.813
92,876,0.0034,VQE,Low,409,ibm_kingston,218,0.96,191.49,Online,0.000993,0.003833,0.816,Heron r2,0.904
168,1453,0.0151,QuantumFourier,Low,597,ibm_marrakesh,372,0.886,678.59,Online,0.00092,0.003338,0.813,Heron r2,0.686
80,1386,0.0336,BellState,Low,599,ibm_fez,56,0.961,80.72,Online,0.001282,0.004477,0.772,Heron r2,0.526
175,413,0.0287,Grover,High,598,ibm_pittsburgh,163,0.85,302.79,Online,0.000813,0.00461,0.842,Heron r3,0.539
17,662,0.0384,VQE,Low,560,ibm_kingston,349,0.87,245.09,Online,0.000949,0.003853,0.72,Heron r2,0.362
196,229,0.028,BellState,Low,95,ibm_marrakesh,17,0.923,18.95,Online,0.000986,0.00304,0.977,Heron r2,0.602
45,1197,0.0301,BellState,Low,465,ibm_brisbane,196,0.796,199.97,Online,0.00071,0.003117,0.907,Eagle r3,0.499
21,493,0.0156,VQE,High,133,ibm_fez,10,0.854,9.16,Online,0.001336,0.004792,0.812,Heron r2,0.769
147,324,0.0308,VQE,Low,322,ibm_torino,14,0.794,13.76,Online,0.001169,0.020668,0.813,Heron r1,0.54
75,1473,0.0321,VQE,Low,149,ibm_fez,244,0.777,321.18,Online,0.00124,0.004622,0.801,Heron r2,0.462
56,334,0.0451,BellState,Low,517,ibm_marrakesh,86,0.889,114.12,Online,0.000939,0.003302,0.906,Heron r2,0.338
25,1547,0.005,Grover,High,50,ibm_pittsburgh,177,0.814,175.79,Online,0.00078,0.004497,0.753,Heron r3,0.859
178,641,0.0134,QuantumFourier,Medium,379,ibm_torino,135,0.88,94.58,Online,0.001259,0.019718,0.784,Heron r1,0.772
107,1179,0.028,BellState,High,379,ibm_brisbane,381,0.972,713.71,Online,0.000719,0.002904,0.984,Eagle r3,0.517
55,165,0.0042,QuantumFourier,Medium,140,ibm_pittsburgh,337,0.868,613.0,Online,0.000761,0.004723,0.856,Heron r3,0.841
88,672,0.0166,Grover,Medium,285,ibm_torino,203,0.803,123.16,Online,0.001256,0.019514,0.868,Heron r1,0.695
98,1730,0.0359,QuantumFourier,High,390,ibm_kingston,377,0.892,689.19,Online,0.000996,0.003582,0.811,Heron r2,0.395
95,234,0.0406,QuantumFourier,Low,92,ibm_brisbane,270,0.92,406.71,Online,0.000718,0.002992,0.821,Eagle r3,0.358
184,1856,0.0472,BellState,High,518,ibm_fez,4,0.793,5.34,Online,0.001326,0.004427,0.797,Heron r2,0.315
71,614,0.0319,VQE,Low,566,ibm_pittsburgh,178,0.977,133.47,Online,0.000763,0.004402,0.938,Heron r3,0.515
57,1898,0.0164,VQE,High,363,ibm_brisbane,255,0.824,459.46,Online,0.000695,0.003008,0.872,Eagle r3,0.681
122,1870,0.0439,BellState,Low,75,ibm_brisbane,39,0.975,47.79,Online,0.000699,0.003058,0.796,Eagle r3,0.38
138,929,0.0245,QAOA,Low,278,ibm_kingston,328,0.899,333.43,Online,0.001019,0.003828,0.814,Heron r2,0.569
25,961,0.0257,Grover,Low,145,ibm_kingston,311,0.98,285.26,Online,0.000981,0.003829,0.729,Heron r2,0.572
22,124,0.0048,QuantumFourier,Low,158,ibm_kingston,304,0.754,347.66,Online,0.000959,0.003556,0.768,Heron r2,0.821
116,1214,0.0393,QuantumFourier,Medium,423,ibm_marrakesh,357,0.824,485.61,Online,0.000985,0.003213,0.905,Heron r2,0.339
11,1741,0.032,QuantumFourier,Medium,456,ibm_pittsburgh,125,0.778,175.78,Online,0.000782,0.004555,0.723,Heron r3,0.487
13,1280,0.033,Grover,High,197,ibm_torino,369,0.844,292.73,Online,0.001157,0.019759,0.879,Heron r1,0.431
162,943,0.0198,BellState,Medium,59,ibm_marrakesh,206,0.97,233.88,Online,0.000984,0.003051,0.842,Heron r2,0.679
28,1314,0.0137,QAOA,Medium,305,ibm_fez,312,0.886,226.27,Online,0.001348,0.004764,0.87,Heron r2,0.726
42,1173,0.0467,QuantumFourier,Low,529,ibm_kingston,163,0.942,107.11,Online,0.000957,0.003728,0.818,Heron r2,0.307
160,385,0.0143,VQE,Medium,341,ibm_pittsburgh,308,0.946,187.53,Online,0.000793,0.00462,0.762,Heron r3,0.723
151,1971,0.0112,VQE,High,188,ibm_torino,196,0.757,261.73,Online,0.001185,0.019373,0.758,Heron r1,0.762
48,1508,0.0177,BellState,Low,318,ibm_fez,247,0.872,349.09,Online,0.001359,0.004761,0.817,Heron r2,0.684
24,1539,0.0356,BellState,High,223,ibm_brisbane,237,0.935,166.36,Online,0.000677,0.002994,0.952,Eagle r3,0.439
160,317,0.0331,Grover,Medium,224,ibm_marrakesh,51,0.88,62.39,Online,0.000925,0.003303,0.923,Heron r2,0.513
73,613,0.0133,Grover,High,488,ibm_marrakesh,51,0.946,68.51,Online,0.000985,0.003187,0.784,Heron r2,0.804
142,543,0.047,Grover,High,175,ibm_torino,127,0.832,109.15,Online,0.001189,0.020722,0.857,Heron r1,0.293
157,890,0.0172,VQE,High,147,ibm_torino,336,0.906,211.92,Online,0.001216,0.019314,0.872,Heron r1,0.673
143,1986,0.0095,BellState,High,502,ibm_torino,4,0.801,6.02,Online,0.001226,0.020544,0.91,Heron r1,0.843
94,691,0.0436,BellState,Low,359,ibm_kingston,382,0.813,711.7,Online,0.000938,0.003656,0.879,Heron r2,0.27
190,1627,0.0033,QAOA,Medium,448,ibm_fez,281,0.856,347.26,Online,0.001276,0.004583,0.943,Heron r2,0.873
197,1369,0.0479,BellState,Medium,298,ibm_marrakesh,382,0.944,519.72,Online,0.000933,0.003201,0.81,Heron r2,0.236
148,231,0.0056,BellState,Low,446,ibm_torino,44,0.872,77.64,Online,0.001178,0.019314,0.831,Heron r1,0.901
140,1473,0.0239,Grover,Low,84,ibm_marrakesh,198,0.846,325.66,Online,0.000919,0.003263,0.915,Heron r2,0.598
65,538,0.0116,Grover,Medium,173,ibm_brisbane,98,0.939,108.69,Online,0.000702,0.003021,0.972,Eagle r3,0.811
198,1019,0.0092,Grover,High,572,ibm_fez,381,0.927,674.63,Online,0.001334,0.004391,0.722,Heron r2,0.78
185,1637,0.0151,VQE,Low,286,ibm_brisbane,133,0.893,193.26,Online,0.000712,0.00289,0.766,Eagle r3,0.744
110,1665,0.0339,VQE,Medium,62,ibm_pittsburgh,228,0.892,382.79,Online,0.000809,0.004376,0.799,Heron r3,0.458
160,186,0.0463,Grover,High,482,ibm_torino,316,0.95,458.42,Online,0.001245,0.020441,0.937,Heron r1,0.28
94,1647,0.011,BellState,Low,155,ibm_kingston,97,0.768,122.85,Online,0.000934,0.003554,0.87,Heron r2,0.788
142,1453,0.0206,BellState,High,387,ibm_fez,393,0.761,505.83,Online,0.001258,0.00438,0.81,Heron r2,0.583
41,1853,0.0495,QuantumFourier,Medium,117,ibm_brisbane,1,0.791,1.2,Online,0.000708,0.002945,0.876,Eagle r3,0.275
117,1043,0.0457,Grover,Medium,578,ibm_kingston,202,0.958,180.84,Online,0.000995,0.003713,0.782,Heron r2,0.315
32,425,0.0216,VQE,High,337,ibm_fez,144,0.891,200.55,Online,0.001324,0.00477,0.909,Heron r2,0.658
165,729,0.0034,VQE,High,527,ibm_marrakesh,103,0.836,79.61,Online,0.000981,0.003241,0.927,Heron r2,0.908
192,811,0.0135,VQE,Low,473,ibm_pittsburgh,352,0.795,621.46,Online,0.000785,0.004721,0.94,Heron r3,0.693
14,811,0.0324,QAOA,Medium,395,ibm_brisbane,287,0.964,361.01,Online,0.000718,0.002947,0.974,Eagle r3,0.478
51,595,0.0158,VQE,Low,586,ibm_pittsburgh,81,0.955,64.95,Online,0.000741,0.004601,0.733,Heron r3,0.76
166,1712,0.0148,QuantumFourier,Medium,430,ibm_pittsburgh,352,0.936,197.81,Online,0.000766,0.004428,0.86,Heron r3,0.703
168,1311,0.0414,QAOA,Medium,348,ibm_pittsburgh,365,0.91,264.08,Online,0.000818,0.004467,0.916,Heron r3,0.323
139,1634,0.0228,Grover,High,90,ibm_brisbane,163,0.829,206.69,Online,0.000725,0.002909,0.821,Eagle r3,0.616
37,303,0.024,Grover,High,557,ibm_kingston,153,0.83,188.46,Online,0.000986,0.003827,0.972,Heron r2,0.606
138,314,0.0304,QuantumFourier,Low,146,ibm_brisbane,391,0.814,489.32,Online,0.000719,0.00313,0.909,Eagle r3,0.45
91,1583,0.0452,BellState,Low,196,ibm_brisbane,155,0.914,139.2,Online,0.000723,0.003074,0.911,Eagle r3,0.321
84,975,0.0184,BellState,Medium,179,ibm_pittsburgh,147,0.847,80.5,Online,0.000788,0.004775,0.725,Heron r3,0.686
151,168,0.032,QAOA,Low,452,ibm_marrakesh,139,0.809,215.14,Online,0.000966,0.003338,0.841,Heron r2,0.493
177,534,0.0446,Grover,High,386,ibm_kingston,120,0.78,116.28,Online,0.000931,0.003823,0.94,Heron r2,0.315
159,361,0.0231,QAOA,High,60,ibm_kingston,189,0.971,291.87,Online,0.000962,0.003731,0.751,Heron r2,0.637
116,604,0.0195,Grover,Medium,325,ibm_fez,27,0.866,48.29,Online,0.001315,0.004501,0.76,Heron r2,0.712
138,481,0.0123,Grover,Low,191,ibm_torino,193,0.851,251.87,Online,0.001191,0.020693,0.718,Heron r1,0.766
114,751,0.0431,QuantumFourier,Low,565,ibm_kingston,372,0.805,235.52,Online,0.000964,0.003586,0.957,Heron r2,0.278
145,173,0.0109,QAOA,Low,72,ibm_pittsburgh,49,0.761,59.51,Online,0.000773,0.004516,0.877,Heron r3,0.798
109,1243,0.0138,VQE,Low,178,ibm_kingston,200,0.91,282.99,Online,0.001008,0.003596,0.966,Heron r2,0.753
13,596,0.0031,QuantumFourier,Low,310,ibm_kingston,350,0.797,552.16,Online,0.000998,0.003609,0.887,Heron r2,0.842
149,723,0.0198,QAOA,Medium,154,ibm_marrakesh,355,0.979,357.89,Online,0.000933,0.00326,0.834,Heron r2,0.643
96,568,0.0315,BellState,High,396,ibm_fez,325,0.902,176.95,Online,0.001236,0.004653,0.82,Heron r2,0.475
92,1928,0.0358,QuantumFourier,Medium,160,ibm_fez,9,0.834,12.22,Online,0.001314,0.004539,0.839,Heron r2,0.482
49,733,0.0419,BellState,Medium,569,ibm_kingston,76,0.942,93.12,Online,0.000945,0.003877,0.731,Heron r2,0.396
29,1068,0.0383,QAOA,Low,273,ibm_fez,320,0.838,217.21,Online,0.001338,0.004809,0.913,Heron r2,0.37
44,530,0.0336,QAOA,Medium,415,ibm_torino,88,0.933,167.49,Online,0.001191,0.020368,0.937,Heron r1,0.511
199,1048,0.0013,VQE,Low,404,ibm_brisbane,284,0.798,354.74,Online,0.000704,0.002889,0.751,Eagle r3,0.88
103,1717,0.0485,Grover,Medium,272,ibm_marrakesh,275,0.867,266.68,Online,0.000917,0.003045,0.755,Heron r2,0.238
33,1555,0.0066,Grover,High,458,ibm_pittsburgh,268,0.762,202.14,Online,0.000757,0.00464,0.879,Heron r3,0.804
134,826,0.0042,QuantumFourier,Medium,419,ibm_torino,270,0.832,293.9,Online,0.001159,0.019695,0.701,Heron r1,0.856
104,101,0.0091,QAOA,Low,69,ibm_marrakesh,170,0.98,337.04,Online,0.000987,0.003054,0.906,Heron r2,0.84
196,1726,0.0201,VQE,Low,587,ibm_pittsburgh,37,0.838,31.08,Online,0.000773,0.004739,0.737,Heron r3,0.688
15,895,0.0223,BellState,High,176,ibm_marrakesh,7,0.866,13.28,Online,0.000997,0.003195,0.721,Heron r2,0.673
102,1256,0.034,QAOA,Low,522,ibm_pittsburgh,334,0.863,394.49,Online,0.000755,0.004533,0.811,Heron r3,0.424
71,273,0.0491,VQE,Medium,244,ibm_kingston,238,0.758,188.67,Online,0.000988,0.003625,0.824,Heron r2,0.219
88,556,0.0045,BellState,High,151,ibm_brisbane,44,0.785,45.65,Online,0.000697,0.003101,0.84,Eagle r3,0.893
57,1929,0.0268,Grover,Low,232,ibm_marrakesh,198,0.941,349.3,Online,0.000934,0.003276,0.814,Heron r2,0.577
73,1909,0.0354,Grover,High,523,ibm_marrakesh,64,0.893,101.81,Online,0.000916,0.003303,0.921,Heron r2,0.48
106,345,0.0147,BellState,High,432,ibm_marrakesh,252,0.964,413.72,Online,0.000939,0.003355,0.875,Heron r2,0.737
78,242,0.0368,QAOA,Medium,65,ibm_brisbane,3,0.972,4.56,Online,0.000672,0.002992,0.96,Eagle r3,0.488
44,215,0.0355,VQE,Low,406,ibm_marrakesh,151,0.935,96.9,Online,0.000985,0.003166,0.718,Heron r2,0.466
93,1684,0.0086,BellState,Medium,539,ibm_torino,282,0.893,169.86,Online,0.001245,0.020979,0.828,Heron r1,0.805
121,1086,0.0202,Grover,High,243,ibm_marrakesh,157,0.865,171.74,Online,0.000942,0.003305,0.707,Heron r2,0.664
188,1457,0.0255,QAOA,Medium,535,ibm_fez,242,0.864,302.37,Online,0.001291,0.004371,0.918,Heron r2,0.573
136,1330,0.0179,BellState,Medium,33,ibm_marrakesh,156,0.778,268.1,Online,0.00092,0.003048,0.981,Heron r2,0.679
49,1327,0.0083,BellState,Medium,308,ibm_kingston,142,0.754,208.79,Online,0.001022,0.003761,0.752,Heron r2,0.813
93,1893,0.0329,Grover,Low,237,ibm_brisbane,345,0.953,329.56,Online,0.000714,0.002927,0.735,Eagle r3,0.454
67,788,0.0277,VQE,High,566,ibm_fez,323,0.938,406.14,Online,0.001317,0.004544,0.988,Heron r2,0.537
16,1575,0.0383,QAOA,Low,49,ibm_torino,379,0.964,224.36,Online,0.001188,0.019835,0.97,Heron r1,0.378
69,1101,0.0432,QuantumFourier,Low,332,ibm_kingston,45,0.911,48.54,Online,0.000939,0.003565,0.726,Heron r2,0.379
115,455,0.0219,Grover,High,512,ibm_marrakesh,31,0.97,39.55,Online,0.00091,0.003135,0.979,Heron r2,0.692
80,183,0.0364,BellState,Low,268,ibm_kingston,301,0.925,248.58,Online,0.001021,0.003654,0.927,Heron r2,0.414
81,1063,0.0373,BellState,High,139,ibm_torino,29,0.893,25.03,Online,0.001203,0.020523,0.93,Heron r1,0.466
109,1567,0.0418,QAOA,Low,454,ibm_kingston,5,0.883,6.91,Online,0.000962,0.003676,0.866,Heron r2,0.404
111,1070,0.0446,Grover,High,566,ibm_kingston,256,0.96,251.99,Online,0.00097,0.003638,0.92,Heron r2,0.317
33,311,0.0102,QuantumFourier,Medium,411,ibm_fez,388,0.952,583.6,Online,0.001303,0.004704,0.735,Heron r2,0.769
146,812,0.013,QAOA,High,284,ibm_pittsburgh,178,0.807,344.82,Online,0.000811,0.004815,0.801,Heron r3,0.746
172,417,0.0444,VQE,Medium,88,ibm_torino,191,0.854,162.25,Online,0.001143,0.019599,0.853,Heron r1,0.317
138,1435,0.0402,QAOA,Medium,595,ibm_kingston,394,0.889,499.9,Online,0.00095,0.003856,0.831,Heron r2,0.33
163,1283,0.0044,VQE,Low,190,ibm_pittsburgh,307,0.804,287.34,Online,0.000742,0.004618,0.913,Heron r3,0.833
149,277,0.0185,VQE,Low,461,ibm_marrakesh,18,0.959,10.78,Online,0.000926,0.003323,0.794,Heron r2,0.741
97,816,0.0361,BellState,Medium,114,ibm_kingston,184,0.979,137.55,Online,0.001002,0.003727,0.814,Heron r2,0.458
106,1206,0.044,VQE,High,568,ibm_kingston,303,0.935,179.37,Online,0.001002,0.003569,0.782,Heron r2,0.309
161,1338,0.0385,QAOA,Low,428,ibm_marrakesh,367,0.919,629.18,Online,0.000983,0.003337,0.981,Heron r2,0.367
173,1381,0.0291,VQE,Low,191,ibm_marrakesh,85,0.941,167.06,Online,0.000952,0.003175,0.746,Heron r2,0.573
133,1392,0.0359,QuantumFourier,Medium,83,ibm_torino,82,0.842,83.0,Online,0.001189,0.020656,0.764,Heron r1,0.462
153,605,0.0357,QAOA,Medium,259,ibm_fez,63,0.968,51.89,Online,0.001263,0.004541,0.896,Heron r2,0.496
75,1143,0.0039,BellState,Medium,305,ibm_torino,287,0.954,566.89,Online,0.001141,0.019813,0.953,Heron r1,0.88
20,330,0.0395,VQE,High,175,ibm_torino,158,0.8,152.59,Online,0.001198,0.019934,0.856,Heron r1,0.384
75,1650,0.0247,Grover,High,183,ibm_brisbane,7,0.944,12.48,Online,0.000689,0.003027,0.875,Eagle r3,0.651
70,1177,0.0016,QAOA,High,94,ibm_pittsburgh,99,0.959,188.32,Online,0.00081,0.004462,0.938,Heron r3,0.956
69,1937,0.0229,QAOA,Low,194,ibm_pittsburgh,278,0.962,232.1,Online,0.000818,0.004625,0.824,Heron r3,0.614
